Symbol,Date,Open,High,Low,Close,Volume
HBL,2016,114.65,115.45,113.8,113.98,85200
HBL,2016,113.61,114,112.8,112.98,20500
HBL,2016,112.99,113.29,112,112.06,36400
HBL,2016,112.01,112.7,111.18,111.35,44200
HBL,2016,112.35,112.35,111,111.04,20500
HBL,2016,111.1,112,110.9,111,66100
HBL,2016,110.86,111,109.5,109.64,77200
HBL,2017,109.23,110.5,107.25,107.51,131100
HBL,2017,108.49,108.49,107,107.09,34100
HBL,2017,107.99,107.99,107.11,107.67,15400
HBL,2017,108.25,108.57,107.7,108.33,11200
HBL,2017,107.7,108.8,107.5,107.64,9000
HBL,2017,108.25,108.25,106.15,106.41,24600
HBL,2017,107.48,107.5,106.11,106.91,9000
HBL,2017,106.85,107.01,106.01,106.49,13000
HBL,2017,106.6,107.5,106.6,107,13100
HBL,2017,106.8,107.79,106.6,106.71,24200
HBL,2017,107.19,107.49,106.66,106.95,15200
HBL,2017,107.8,107.8,107,107.04,17400
HBL,2017,107.45,107.5,106.49,106.74,24400
HBL,2017,107.45,108.35,106.7,107.1,53500
HBL,2017,107.85,107.85,106.4,106.64,45000
HBL,2017,107.19,108.5,107,107.49,75300
HBL,2017,107.8,107.8,106.9,107.39,10900
HBL,2017,107.85,108,107,107.1,30400
HBL,2017,107.1,108.23,107,107.18,40900
HBL,2017,107.79,108.5,106.75,106.83,21600
HBL,2017,107,107.59,106.35,106.95,49700
HBL,2017,106.7,107,105.52,105.77,86500
HBL,2017,106.25,106.25,105.42,105.94,12900
HBL,2017,105.95,106.4,105.6,105.72,8200
HBL,2017,106,106.17,104,105.18,123700
HBL,2017,105.9,106,104.8,105.28,43000
HBL,2017,105.5,106.2,105.32,105.93,17000
HBL,2017,105.75,106.74,105.5,106.39,27700
HBL,2017,105.3,106.5,105.3,105.95,35100
HBL,2017,106.5,106.5,106,106.37,15600
HBL,2017,106.5,107.9,105.65,105.72,54100
HBL,2017,106,106.51,105.55,105.73,33300
HBL,2017,106.25,106.25,105.26,105.65,72100
HBL,2017,105.5,106.4,105.5,106.06,117500
HBL,2017,105.5,105.9,105.5,105.54,29700
HBL,2017,105.8,106.65,105.8,106.42,42600
HBL,2017,106.5,106.8,106.11,106.37,15600
HBL,2017,106.01,107.79,106.01,107.29,96500
HBL,2017,107.99,110,107.5,107.97,153700
HBL,2017,108.06,108.5,107.32,107.45,82200
HBL,2017,107.73,110.9,107.5,110.01,406000
HBL,2017,109.5,110.5,109.16,109.32,32000
HBL,2017,109.2,109.25,108.5,108.62,45900
HBL,2017,108.62,110,108.62,109.61,356600
HBL,2017,109.16,110.2,109.1,109.3,12700
HBL,2017,111,111.49,108.7,108.75,186600
HBL,2017,109,109,108.6,108.82,14900
HBL,2017,108.8,108.85,107.1,107.91,71900
HBL,2017,108,108.8,108,108.29,126800
HBL,2017,108.78,109,108.26,108.33,250400
HBL,2017,108.75,110.4,108.51,109.53,212900
HBL,2017,109.9,112,109.6,111.8,726500
HBL,2017,111.1,112.7,111,111.47,303700
HBL,2017,111.01,112.75,111.01,112,100900
HBL,2017,111.2,114.5,111,113.56,1304000
HBL,2017,114,116.4,114,115.94,617800
HBL,2017,116.64,118,116.51,117.33,425100
HBL,2017,117.6,118.99,117,117.08,194700
HBL,2017,117.25,117.4,115.4,116.53,142500
HBL,2017,116.21,117,115.81,116.15,17700
HBL,2017,115.75,116.22,115.65,115.76,16200
HBL,2017,115.8,117,115.8,116.97,31500
HBL,2017,117.88,118.5,116.15,116.96,47500
HBL,2017,117.13,118.64,117,118.01,201200
HBL,2017,118.2,118.95,118,118.33,32300
HBL,2017,118.17,118.4,117.8,118.14,42200
HBL,2017,117.5,118.14,117.5,117.88,40500
HBL,2017,117,118,117,117.84,22600
HBL,2017,117.5,118,117,117.92,69500
HBL,2017,117.9,118,117.6,117.64,19400
HBL,2017,118,119,117.6,118.07,23300
HBL,2017,117.16,118.35,117.15,117.81,29500
HBL,2017,117.8,118,117.6,117.81,25600
HBL,2017,117.6,117.6,115.5,115.54,30200
HBL,2017,115.09,117.1,115.09,115.5,19900
HBL,2017,116,116.48,114.5,114.98,16700
HBL,2018,115.1,115.1,113.85,114.02,21200
HBL,2018,114,115.29,113.05,114.73,55700
HBL,2018,114.22,115,114.2,114.96,34600
HBL,2018,114.5,115,113.6,113.88,28800
HBL,2018,113.71,114.5,113.6,113.99,37200
HBL,2018,113.5,114.39,113.5,113.88,11700
HBL,2018,113.5,113.97,109,110.35,43200
HBL,2018,110,111.7,109.4,111.17,18200
HBL,2018,112.9,114,112.51,112.72,55600
HBL,2018,115,115,113.9,114.15,56700
HBL,2018,114.5,115.7,114.5,115.49,22100
HBL,2018,115.5,117.4,115.1,117.22,64800
HBL,2018,117,117.8,116.5,116.99,13400
HBL,2018,117.89,117.89,116.55,117.01,22200
HBL,2018,117,118,117,117.2,8900
HBL,2018,117,118.5,117,118.01,64100
HBL,2018,118.25,118.6,118.06,118.12,58700
HBL,2018,118.4,119.1,118.01,118.65,22700
HBL,2018,118.9,118.9,118.05,118.08,13000
HBL,2018,118.99,119.2,118.25,118.71,49000
HBL,2018,118.99,119.5,118.3,119,496200
HBL,2018,119,119.01,117.15,117.27,123000
HBL,2018,117.65,118.49,117.5,117.65,19400
HBL,2018,118.4,118.4,116.92,116.99,79300
HBL,2018,117,118,115.8,117.44,575300
HBL,2018,117.01,117.3,116.62,116.93,1615900
HBL,2018,116.99,116.99,116.5,116.83,30200
HBL,2018,116.35,117,116.35,116.93,556700
HBL,2018,116.16,116.99,116,116.7,29000
HBL,2018,117.2,117.2,116.31,116.48,43500
HBL,2018,116.9,117,116.4,116.42,83400
HBL,2018,116.4,116.98,116.1,116.73,18800
HBL,2018,116.89,116.89,116.25,116.52,46800
HBL,2018,116.02,116.65,116,116.18,27200
HBL,2018,116.07,116.5,115.5,115.72,28400
HBL,2018,115.78,116.39,115.5,115.72,46300
HBL,2018,116,116.49,115.7,116.17,30900
HBL,2018,116.6,116.6,114.78,115.13,71800
HBL,2018,115.9,115.9,115,115.42,37900
HBL,2018,115.5,115.5,114.5,114.74,295800
HBL,2018,114.52,115.19,114.5,114.51,15400
HBL,2018,115.17,115.5,114.49,114.5,57500
HBL,2018,115.25,115.25,113.56,113.79,43200
HBL,2018,113.7,114.39,112.5,113.05,55600
HBL,2018,113.9,114.25,113,114.24,50900
HBL,2018,114,114,113.25,113.25,35000
HBL,2018,114,114.1,112.86,113.11,111000
HBL,2018,99.4,100,98.9,99.09,114500
HBL,2018,96.1,97.5,95.95,96.52,40200
HBL,2018,96.15,97.87,96.15,96.43,40300
HBL,2018,96.02,96.9,95.91,95.98,65100
HBL,2018,96.64,96.75,96,96.3,15200
HBL,2018,96.11,96.15,95.8,95.99,19700
HBL,2018,97.75,97.75,96.15,96.48,23600
HBL,2018,96.5,97,95.75,95.85,147900
HBL,2018,96.05,96.6,96,96.59,84800
HBL,2018,96.51,96.69,96.05,96.6,5900
HBL,2018,96.68,97.25,96.35,96.51,72000
HBL,2018,97,97.25,96,97.06,207600
HBL,2018,97.03,97.69,96.9,96.93,174500
HBL,2018,96.99,97.5,96.51,97.13,129800
HBL,2018,97.89,97.89,96.8,96.94,26000
HBL,2018,97,97,96.3,96.98,69200
HBL,2018,97,97,96.4,96.45,35500
HBL,2018,96.01,96.49,96.01,96.14,45400
HBL,2018,96.14,96.8,96.12,96.3,12700
HBL,2018,96.1,96.25,95.6,95.97,54300
HBL,2018,95.71,96,93,95.84,53400
HBL,2018,94.1,95.86,91.16,91.62,250000
HBL,2018,91,91,89.75,90.15,228100
HBL,2018,91,91,89.76,89.87,109500
HBL,2018,90.01,92,90,91.27,80700
HBL,2018,92.1,92.1,89.6,89.99,93600
HBL,2018,89,90.95,89,89.81,37900
HBL,2018,90,90.29,89.72,89.92,30100
HBL,2018,89.99,90.59,89.6,90.03,137500
HBL,2018,90,90.75,89.6,90,54100
HBL,2018,90.5,90.7,89.8,89.87,86500
HBL,2018,89.51,89.51,88.5,88.7,68700
HBL,2018,89,90.1,87.96,88,130600
HBL,2018,88.2,89,88.2,88.81,29300
HBL,2018,88.99,90.2,88.99,89.66,132600
HBL,2018,88.8,90.25,88.75,90,173700
HBL,2018,89.53,90.09,89.2,89.45,36200
HBL,2018,89.5,90,89.5,89.98,30000
HBL,2018,89.6,93.89,89.6,92.22,310800
HBL,2018,92.99,94.75,92.65,93.85,178200
HBL,2018,94.4,98.2,94.35,97.94,365100
HBL,2018,98.7,100,96.9,99.93,1282100
HBL,2018,99.93,102.5,99,101.55,408200
HBL,2018,102.5,103.5,101.04,101.81,458200
HBL,2018,101.1,102.3,101,101.13,233200
HBL,2018,101.9,101.9,100.32,100.5,117300
HBL,2018,101.4,102,100.95,101.03,229400
HBL,2018,102,104.5,101.4,103.15,444900
HBL,2018,104.9,105.5,102.5,104.22,361300
HBL,2018,104,104.25,102.5,102.94,105600
HBL,2018,103,103,101,101.35,163600
HBL,2018,101.5,103.74,101.5,103.35,280500
HBL,2018,104,104.2,102.3,102.45,283900
HBL,2018,102.5,103.2,101.75,102.92,106400
HBL,2018,103,106,102.75,105.65,943400
HBL,2018,106,108.88,105.55,108.17,982300
HBL,2018,108.94,109.25,107.6,107.99,401700
HBL,2018,108,108.25,106.95,107.51,341500
HBL,2018,106.28,112.35,106.28,111.94,1041300
HBL,2019,112.9,114.79,112.4,113.11,376800
HBL,2019,113.99,114,110.4,110.92,214500
HBL,2019,111,116.46,111,114.96,905200
HBL,2019,115.49,116.89,113,114.1,335900
HBL,2019,115,119.8,114.8,119.8,963700
HBL,2019,121.1,121.1,116.1,118.35,1071800
HBL,2019,118.55,119.25,115.99,117.46,1661100
HBL,2019,117.26,119.24,116.6,117.01,521300
HBL,2019,117.7,118.8,117,117.34,718400
HBL,2019,118,120.25,117,117.64,470000
HBL,2019,117.5,119.57,116.5,117.67,720500
HBL,2019,117.01,117.01,112.2,114.65,976300
HBL,2019,113.01,117,112.97,115.69,656400
HBL,2019,117,118.1,115.5,115.81,279300
HBL,2019,115.5,117.4,115.5,115.9,174200
HBL,2019,115.9,120,115,119.24,784600
HBL,2019,119,124,119,122.45,281900
HBL,2019,123.05,125.5,123,124.11,391300
HBL,2019,124.99,125.5,123,123.65,85900
HBL,2019,124.1,127,123.5,126.56,441700
HBL,2019,127,131,127,129.84,376500
HBL,2019,129.95,130,127,127.11,356400
HBL,2019,127.9,133.46,127.9,133.46,460200
HBL,2019,134,140.13,133.6,137.12,355500
HBL,2019,136,143,136,140.29,541500
HBL,2019,140.29,144,138.5,143.56,234700
HBL,2019,144,150.73,143.02,148.89,1694400
HBL,2019,151,153.9,149.55,150.22,994900
HBL,2019,151.5,153.5,145.5,149.06,560800
HBL,2019,149.99,155.2,146,153.39,1043100
HBL,2019,154.25,161.05,154.25,160.87,886400
HBL,2019,160.87,167.85,160,164.12,559800
HBL,2019,164.55,167,162.51,165.84,312900
HBL,2019,166.5,172,166.5,170.31,726000
HBL,2019,171,171,164,166.09,445800
HBL,2019,166.49,170,165,166.35,309800
HBL,2019,166.35,168,164,167.1,364400
HBL,2019,166.75,168.95,158.75,167.14,448900
HBL,2019,167.1,171,164.4,170.45,964400
HBL,2019,171,175.97,164.25,167.41,805100
HBL,2019,167.41,174,159.04,159.55,442300
HBL,2019,160,163.99,158.2,162.18,269000
HBL,2019,163,167,160.65,165.17,254900
HBL,2019,165,165.99,160.99,162.32,214600
HBL,2019,162.1,164,161,161.86,184400
HBL,2019,162,165.98,162,163.46,191000
HBL,2019,163.4,164.89,162.5,163.27,112000
HBL,2019,163,163,160,160.43,47000
HBL,2019,161,162,156,159.6,179200
HBL,2019,159,160,157.65,158.58,304200
HBL,2019,158,166,157,162.09,682000
HBL,2019,162.5,166,162.5,164.45,146400
HBL,2019,165,165,161.5,162.01,37000
HBL,2019,161.61,161.61,156,156.92,28000
HBL,2019,155.25,155.5,151.15,152.16,186400
HBL,2019,153,159,152.6,158.13,143900
HBL,2019,160,162,156.1,159.77,531900
HBL,2019,158.25,160,154.5,156.2,538700
HBL,2019,155.25,158.9,155.25,157,27300
HBL,2019,156.01,158.7,156,157.98,41100
HBL,2019,158.3,164,157,162.98,462800
HBL,2019,161,161,158,158.15,37500
HBL,2019,158,160,156.55,156.87,439100
HBL,2019,157,158.3,155,155.38,23700
HBL,2019,155,155.5,153.13,153.52,18900
HBL,2019,154,156.5,153.5,154.94,45900
HBL,2019,154.8,154.8,150,152.08,37400
HBL,2019,153.5,159.68,153,159.68,169700
HBL,2019,161,161.5,157.26,158.66,344400
HBL,2019,159,166.59,156.5,165.61,631900
HBL,2019,165.61,173.89,165,173.89,1600800
HBL,2019,175.51,177.5,167.11,170.64,867000
HBL,2019,170.35,173.1,169.3,170.68,255100
HBL,2019,171.44,172,164,165.71,1112900
HBL,2019,166.5,169.8,165.4,167.56,272300
HBL,2019,168.74,171,161,165.44,597700
HBL,2019,166.49,169.25,157.17,160.48,2041000
HBL,2019,156.5,156.5,152.46,152.46,519500
HBL,2019,148.5,153,144.84,151.76,790300
HBL,2019,150.98,153.55,149.5,150.08,132100
HBL,2019,150.01,150.5,145.5,147.16,63600
HBL,2019,146.8,150.99,145,145.75,97600
HBL,2019,143.1,146,142,142.78,276100
HBL,2019,142.98,148.8,142.98,147.57,154800
HBL,2019,149.95,150.75,146.99,149.85,353500
HBL,2019,150.5,151.6,146.55,147.85,154200
HBL,2019,149.3,149.84,147.1,147.93,69200
HBL,2019,147.11,149.01,146,146.24,67900
HBL,2019,148.84,149.6,146.31,148.16,93200
HBL,2019,146.5,153.9,146.5,152.96,287800
HBL,2019,153.9,154.4,149,149.86,187400
HBL,2019,151.5,152.5,148.5,149.26,44800
HBL,2019,149.2,150.74,147.1,149.95,174000
HBL,2019,150,150,147.5,148.08,16000
HBL,2019,147.71,149.05,147.1,147.32,9300
HBL,2019,148.5,148.75,147,147.06,15000
HBL,2019,148,148.7,147.5,147.83,124600
HBL,2019,148,149.45,144.21,145.32,264500
HBL,2019,145.3,145.3,140,142.79,99900
HBL,2019,143.88,148,143.6,146.54,94500
HBL,2019,147.99,150,147,149.41,159500
HBL,2019,148.15,150.8,148.11,149.22,92900
HBL,2019,146.06,151.3,146.05,150.78,148300
HBL,2019,150,158.31,149.4,157.5,391600
HBL,2019,157.5,163.8,155,159.66,366400
HBL,2019,161,162.99,158.2,159.17,105200
HBL,2019,159.15,163.49,157,161.58,215700
HBL,2019,161.51,163.3,160,160.4,57000
HBL,2020,161.5,162,158.5,159.16,64900
HBL,2020,158.2,159.9,157,159.12,49400
HBL,2020,158,161.8,158,161.3,65000
HBL,2020,161.4,162,158.4,158.88,91500
HBL,2020,158.95,160.7,156.1,160.11,155700
HBL,2020,159.5,159.94,158,158.84,45600
HBL,2020,159.45,162,159.45,159.8,172700
HBL,2020,160,161.9,159,161.04,177400
HBL,2020,161,163.5,160.5,162.51,322200
HBL,2020,162.99,165.5,162.4,162.7,112500
HBL,2020,162.1,164.8,160.5,162.31,814200
HBL,2020,161.8,163.5,161.75,162.99,100200
HBL,2020,163.99,165.4,162.35,162.79,146600
HBL,2020,161.9,164,161.9,162.11,25900
HBL,2020,162.01,163,161,161.12,30700
HBL,2020,162,163,161,161.28,33600
HBL,2020,162.7,162.7,161.5,162.04,23500
HBL,2020,162,162.75,161.56,162.2,38900
HBL,2020,163.05,165,161.9,162.4,209700
HBL,2020,162.99,163.1,160.51,161.54,683000
HBL,2020,162,163.49,161.75,162.18,1591700
HBL,2020,162.98,166.75,162.65,164.31,457500
HBL,2020,165.49,166.09,164.5,165.78,108500
HBL,2020,166.5,166.99,163.5,163.96,207200
HBL,2020,163.15,163.94,162.01,162.84,108500
HBL,2020,163.9,163.9,162.11,162.5,129700
HBL,2020,162.01,164,161.1,161.72,123300
HBL,2020,161.35,162.95,161,161.21,74100
HBL,2020,161,168.5,161,166.63,1065400
HBL,2020,165.79,166,164.11,164.45,38200
HBL,2020,164.55,165.8,164.51,165.11,78300
HBL,2020,165,165,163.55,163.79,58600
HBL,2020,163.05,165.5,162.65,162.87,141800
HBL,2020,163.98,163.98,162.67,163.17,45800
HBL,2020,164,169,164,167.13,286100
HBL,2020,168,175.48,167,173.44,484000
HBL,2020,172.05,182.11,172.05,181.57,550100
HBL,2020,181.8,184.9,179.02,180.09,430800
HBL,2020,180.4,188.5,179.5,181.1,2904300
HBL,2020,181.5,182.88,178.25,179.22,163000
HBL,2020,180.48,181.25,177.1,178,171900
HBL,2020,178,179.99,175.01,178.32,162300
HBL,2020,178,178,175.06,175.97,164700
HBL,2020,176,178,174.1,174.3,153400
HBL,2020,175.44,176,174.01,174.66,101900
HBL,2020,175,175.1,172,173.12,57500
HBL,2020,173,173,169.5,169.98,174600
HBL,2020,168.1,170.99,168,168.82,38800
HBL,2020,168.01,168.02,165.55,166.63,58000
HBL,2020,166.51,168,165.12,165.79,62400
HBL,2020,165.21,167.55,164.99,165.36,50000
HBL,2020,165.01,168,163.9,166.76,236800
HBL,2020,167.5,167.5,164.03,164.45,52400
HBL,2020,165.6,167,164.5,166.78,57800
HBL,2020,166,167,164.51,165.01,35900
HBL,2020,165.15,165.15,161,162.82,35800
HBL,2020,163.12,167,163.1,164.36,40900
HBL,2020,165.5,169.9,163.5,164.12,273200
HBL,2020,164.5,165.3,161.5,162.75,63900
HBL,2020,163,163.8,162.2,163.01,33900
HBL,2020,162,162.5,159,159.79,41300
HBL,2020,160,162,158,159.84,25600
HBL,2020,160,162.9,159.2,161.46,67200
HBL,2020,162,163,159.21,160.88,22000
HBL,2020,159.5,161.95,159.5,160.45,10600
HBL,2020,161,161.9,160.4,160.83,10100
HBL,2020,160.45,160.45,158.1,158.69,14400
HBL,2020,158.6,159,156.5,156.75,30300
HBL,2020,157,162.01,156,160.78,222600
HBL,2020,160.05,162.5,160,162.3,63800
HBL,2020,162.3,170.25,161.5,166.98,347800
HBL,2020,167,172,165.25,170.88,663000
HBL,2020,170,174,168.9,172.45,346600
HBL,2020,172.5,181.07,172.1,180.12,868500
HBL,2020,180.9,185.4,178.05,184.18,487600
HBL,2020,184.51,187.22,181.85,186.59,778100
HBL,2020,186.5,187,183.5,183.91,153000
HBL,2020,183.6,184.25,182,183.75,231500
MCB,2011,33.4,33.7,32.45,32.5,828854
MCB,2011,32.5,32.9,32.4,32.7,707115
MCB,2011,32.85,33.75,32.85,33.5,4117000
MCB,2011,33.9,34.45,33.65,33.85,5424510
MCB,2011,34.15,34.65,33.75,34.2,9544670
MCB,2011,34.4,34.55,33.85,34.1,2679840
MCB,2011,34.3,36.65,34.15,36.65,16344300
MCB,2011,37.75,39.35,37.25,39.35,9435180
MCB,2011,41.1,42.3,40.15,41,10262100
MCB,2011,41,43.35,40.75,42.5,13538300
MCB,2011,43.05,44.3,43.05,43.7,6111470
MCB,2011,43.5,43.75,42.25,42.7,2186170
MCB,2011,43,43.25,41.35,41.35,1671940
MCB,2011,41.35,42,40.85,41,873518
MCB,2011,41.45,42.1,38.95,38.95,2039130
MCB,2011,38,38.6,37.05,37.45,1333600
MCB,2011,38,38.4,35.6,35.6,1074700
MCB,2011,36.9,38.15,36,38.15,2123720
MCB,2011,39.4,39.4,36.25,36.4,2454940
MCB,2011,35.5,36.8,34.6,35.5,1305530
MCB,2011,36,37.1,34.8,35.4,3597630
MCB,2011,35.65,35.8,33.75,34.1,1914630
MCB,2011,33.5,34.95,32.4,34.85,2994860
MCB,2011,34,36.9,33.8,34.8,6643480
MCB,2011,35.15,35.9,34.5,35.15,1802770
MCB,2011,35.35,36.1,34.7,34.85,4528070
MCB,2011,34,34.6,33.15,33.2,3249010
MCB,2011,34.1,34.6,33.7,34.25,1952970
MCB,2011,34.55,36.6,34.45,34.55,4233200
MCB,2012,34.95,35.45,34.25,34.35,1130830
MCB,2012,34.35,34.95,32.9,34.1,1413440
MCB,2012,34.2,34.5,33.65,33.95,1242290
MCB,2012,33.9,34.1,33.65,33.7,203557
MCB,2012,33.75,33.75,32.7,32.7,370356
MCB,2012,33.25,33.9,32.1,32.35,211858
MCB,2012,31.75,32.65,31.75,32,139921
MCB,2012,32.25,33.2,31.85,33.1,248617
MCB,2012,29.25,30.9,29.25,30.9,949545
MCB,2012,31.7,31.7,29.6,29.65,488636
MCB,2012,29.5,29.9,28.6,29.45,1092270
MCB,2012,29.4,30.25,29.4,29.75,796364
MCB,2012,29.55,29.55,29,29.25,348182
MCB,2012,28.7,28.75,28.05,28.7,688182
MCB,2012,31.15,32.5,31.15,32.5,3300910
MCB,2012,32.75,32.75,30.9,31.35,1773180
MCB,2012,31.15,32.6,31,31.5,2591820
MCB,2012,31.65,31.85,29.95,29.95,1405000
MCB,2012,29.35,31.4,29.35,31.1,2635000
MCB,2012,31.4,32,31.05,31.75,2630910
MCB,2012,31.95,32.9,31.6,32.05,4351360
MCB,2012,31.55,32.5,31.45,32,1731360
MCB,2012,32.4,32.9,32.35,32.6,2635910
MCB,2012,33,33.5,32.9,33.35,4760000
MCB,2012,33.5,33.9,33.4,33.85,5845910
MCB,2012,33.7,33.75,33.2,33.25,1725450
MCB,2012,33.15,33.35,32.2,32.85,1642730
MCB,2012,33.15,33.65,33.1,33.1,1966360
MCB,2012,33.4,33.5,32.9,33.3,2128180
MCB,2012,33.55,33.6,33.05,33.2,1320000
MCB,2013,33.45,33.75,33.4,33.5,1195000
MCB,2013,33.4,34.2,33.35,33.8,3508640
MCB,2013,34.05,34.2,33.7,33.8,2523180
MCB,2013,33.85,34.4,33.8,34.25,3238640
MCB,2013,33.7,34.8,33.7,34.55,3470910
MCB,2013,34.8,35,34.3,34.4,2194550
MCB,2013,34.5,34.9,34.5,34.8,1885910
MCB,2013,35,35.2,34.2,34.2,3633640
MCB,2013,34.5,34.7,34,34.5,2617270
MCB,2013,34.75,34.9,34.5,34.8,2234550
MCB,2013,34.75,34.8,33.1,33.2,2463640
MCB,2013,33.3,33.75,31.85,33.05,2570910
MCB,2013,33.3,33.55,31.4,31.4,3364090
MCB,2013,31.65,32.45,31.2,32.35,2636820
MCB,2013,32.6,34.4,32.6,33.35,9119090
MCB,2013,33.55,33.9,33.4,33.85,2092270
MCB,2013,33.95,34.1,33.45,33.7,1889090
MCB,2013,33.45,33.9,33.45,33.75,714545
MCB,2013,33.95,34.3,33.95,34.2,1381820
MCB,2013,34.25,34.6,34,34.15,3134550
MCB,2013,34.4,34.6,33.85,34,3412730
MCB,2013,33.95,34.75,33.8,34.3,5185450
MCB,2013,34.5,34.6,33.9,34.2,1568640
MCB,2013,34.25,34.6,34,34.05,857273
MCB,2013,34.25,34.25,33.8,33.9,811818
MCB,2013,33.8,34,33.45,33.5,1433180
MCB,2013,33.6,33.85,33.5,33.7,655455
MCB,2013,33.85,34.35,33.8,34.1,2464550
MCB,2013,34.2,34.25,33.75,33.75,1058180
MCB,2013,34,34.2,33.65,34.1,1134550
MCB,2013,34.2,34.35,34.1,34.25,751818
MCB,2013,34.35,34.85,34.25,34.55,2904550
MCB,2013,34.6,35,34.6,34.7,1719090
MCB,2013,34.8,37,34.45,35.7,3403640
MCB,2013,35.95,36.65,35.55,35.55,6566360
MCB,2013,35.8,36,35.35,35.5,1438180
MCB,2013,35.7,36.35,35.5,35.65,2891820
MCB,2013,35.75,35.9,34.95,35.4,1550000
MCB,2013,35.3,35.6,35.2,35.4,1420000
MCB,2013,35.25,35.75,35.25,35.5,1153640
MCB,2013,35.75,36.7,35.6,36.45,6994090
MCB,2013,36.5,36.9,36.4,36.4,3688640
MCB,2013,36.8,38,36.6,37.75,1800000
MCB,2013,37.95,38.25,37.25,37.25,873636
MCB,2013,37.5,38,37.3,37.55,496364
MCB,2013,37.5,38,36.95,37.8,1114550
MCB,2013,38,39,37.5,39,837273
MCB,2013,37.1,37.5,36.15,36.15,1309090
MCB,2013,36.35,36.7,36,36.25,1515910
MCB,2013,36.35,36.95,36.2,36.65,2476360
MCB,2013,36.9,36.9,36.1,36.55,1180910
MCB,2013,36.4,36.8,36.35,36.4,324091
MCB,2013,36.85,37.8,36.6,37.2,4364090
MCB,2013,36.85,37.75,36.8,37.15,3226360
MCB,2013,37.5,39.9,37,38.75,7547270
MCB,2013,38.9,39.35,37.4,37.85,5334550
MCB,2013,38.2,38.25,37.4,37.6,1380000
MCB,2013,37.55,37.9,37.25,37.55,1104550
MCB,2013,37.4,38.65,37.4,38.05,1530450
MCB,2013,38.3,39.25,38.15,38.85,3930910
MCB,2013,39.3,41.75,39.2,40.95,22148600
MCB,2013,41.2,41.4,39.6,39.85,3761360
MCB,2013,40,40.05,38.9,39.35,2110910
MCB,2013,39.5,40.5,39.4,39.85,6151360
MCB,2013,39.85,40.3,39.7,39.9,2947270
MCB,2013,40.15,40.75,40,40.1,4428640
MCB,2013,40.4,40.6,40.05,40.3,2412270
MCB,2013,40.65,41.5,40.5,41.35,9570000
MCB,2014,41.75,41.75,39.3,39.3,3885000
MCB,2014,38.6,39.85,37.35,39.75,6171820
MCB,2014,40.1,40.45,39.45,39.5,4217730
MCB,2014,39.75,41.9,39.75,41.65,10095000
MCB,2014,41.9,43,41.25,42.05,12851800
MCB,2014,42,42.35,40.8,41,4735000
MCB,2014,41,42,40.6,41.25,8392270
MCB,2014,41.65,42.95,41.35,42.1,20720500
MCB,2014,42.15,42.3,41.25,41.5,4373640
MCB,2014,41.75,42.5,41.75,42.05,5449090
MCB,2014,42.1,42.45,41.75,42.05,3960450
MCB,2014,42.15,42.65,42.1,42.25,2909550
MCB,2014,42.4,42.9,42.35,42.8,6045450
MCB,2014,43.1,43.4,43,43.15,5925450
MCB,2014,43.4,44.55,43.2,43.65,12875900
MCB,2014,44,44.25,43.05,43.35,3978640
MCB,2014,43.9,46.4,43.7,45.45,16702300
MCB,2014,45.8,46.55,45.35,45.85,9182730
MCB,2014,46.5,49.25,46.15,49.25,7342730
MCB,2014,52,52.65,50,51.45,7614550
MCB,2014,51.05,53.1,51,52.15,6201360
MCB,2014,52.75,56.05,51.55,55,17410000
MCB,2014,55.4,55.5,52.25,52.25,5624090
MCB,2014,50,51.8,49.65,50.5,7013640
MCB,2014,50.9,51.8,49.2,51.6,6878180
MCB,2014,52.3,54.25,52.3,52.95,8159090
MCB,2014,53.3,53.8,52.25,52.35,3781820
MCB,2014,52.7,53.45,51.9,52.95,2745450
MCB,2014,53.1,53.65,52,52.75,3709090
MCB,2014,52.5,52.75,51,51.7,2759550
MCB,2014,52,52.5,51.5,51.65,2331820
MCB,2014,51.85,53.9,51.8,53.5,8797730
MCB,2014,54.15,57.25,53.55,54.75,18714100
MCB,2014,55.5,58,54.9,56.15,10531800
MCB,2014,56.55,57.3,56.2,56.6,5120450
MCB,2014,57,57.85,55.15,56.7,6392730
MCB,2014,56.25,58.3,55.8,56.45,12299500
MCB,2014,56.25,57.65,56.25,56.6,3663640
MCB,2014,57.4,57.7,56.9,57.2,3483640
MCB,2014,57.55,58.25,56.35,57.8,11021800
MCB,2014,58.3,59.65,58.05,58.75,9455460
MCB,2014,58.6,58.9,57.9,58,2435000
MCB,2014,58.05,58.35,57.4,57.5,1801360
MCB,2014,57.7,57.7,56.1,56.1,2255450
MCB,2014,56.35,56.45,53.3,53.3,2525450
MCB,2014,51.25,53.7,50.65,51.65,3991820
MCB,2014,52.8,55.5,51.9,55.5,8125910
MCB,2014,55,55.4,52.75,53.3,2931820
MCB,2014,52.7,52.9,50.65,50.65,1826360
MCB,2014,48.75,50.8,48.15,48.55,3744090
MCB,2014,49,49.35,46.15,46.15,3783180
MCB,2014,45.75,49.6,45.1,49.6,6617730
MCB,2014,49.75,51.25,47.15,47.6,4664550
MCB,2014,47.05,47.05,45.25,45.25,1319090
MCB,2014,43.55,45.5,43,44.8,4333180
MCB,2014,45.25,47.95,45,47.15,5813640
